Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2026-01-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Unión Europea;EUU;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frágiles y situaciones de conflicto afectados;FCS;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Finlandia;FIN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1050;2177;2102;1871;1758;1921;2347;2241;2017;2191;2095;1833;2235;2487;2541;2984;3064;3608;3710;4824;4097;2554;3664;2914;;
Fiji;FJI;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4907;;4589;5691;6328;5580;4917;4744;3497;2579;3204;4960;2989;;5006;6142;6797;6450;;5921;5323;5956;3970;2073;455;;;;;;;;;
Francia;FRA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72517;73823;75192;79580;81089;;;;11188;19927;25514;8639;14744;17614;32595;12578;6482;;;;;;;;;
Islas Feroe;FRO;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia (Estados Federados de);FSM;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760;1140;636.999645233156;831.999938964845;751.00009059906;890.999972343445;1493.00004196167;1519.00017738342;1573.00025749207;1852.00005054474;1801.00028038025;
Gabón;GAB;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;1907;;;;;;;;;;;;;;;;;;;;;;13007;;;;;;;;;;;;;;;;;;;;;;38917;;;;;;
Reino Unido;GBR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14464;2253;29279;56538;6090;14336;10431;21822;42120;42836;39222;36172;32838;20745;9302;;;;;;;
Georgia;GEO;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27301;24597;16191;;;;;;;;;;;;;;;;;;;;;;;;186;5358;8304;11458;
Ghana;GHA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;653949;533159;630318;567736;577801;;480053;460506;374466;291016;305505;;140461.993896484;230166.037841797;;184752.926025391;;;141786.038330078;170449.011474609;114501.987060547;248002.036621094;427311;;;;
Gibraltar;GIB;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;510;516;;494;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;282235;270827;289564;306369;308217;316364;328665;333403;;;;;;;323091;323389;322854;315310;271845;259843;248645;246283;240230;229812;239825;227601;190731;160109;165245;149618;118306;;130613;;;;90958;;;;;
Gambia;GMB;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;29934;31088;31460;32222;32719;32965;30457;29032;27696;26337;23024;22076;21624;22649;22055;23547;;;;;;47563;47462;;;47613;;51047;43099;49252;52141;56232;55912;57846;62078;57016;55289;62138;;59712;63168;60820;61467;60602;57523;56853;54212;52625;48942;48014;50693;52087;53459;55288;
Guinea-Bissau;GNB;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;34548;27434;;30586;30943;;38395;39242;;;;;;;;;;;;42693;;;;;;;;;;36435;;;;;;;;;;;;;;;
Guinea Ecuatorial;GNQ;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14739;;;;;;19343;19693;21794;24322;;;;;45505;47800;50238;52171;54455;;;65892;;;;;;;;;;
Grecia;GRC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19254;12373;4309;4320;7184;5859;;;2932;3209;4769;5551;7997;5337;2727;4958;8905;9885;11780;12031;;;;
Granada;GRD;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;1039;;;;;1576;1346;1124;1082;1297;1394;1178;777;;;;;;;;;;;;;;;;;;298;;;676;;;;;;;;;255;;234;;;;;68;;;;
Groenlandia;GRL;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;215236;213573;215588;;223913;222261;;;214665;;;189735;216970;193826;;;;;;;;;;;;;;229035;;136469;122199;136179;108736;;65901;53679;40632;31773;30850;;;23209;53908;79865;103916;110703;124279;116736;105920;108993;111354;98826;99891;99979;102893;
Guam;GUM;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;7624;7594;;7258;;8352;3555;;4850;;;5520;;;;;;;;;3828;4592;5380;;4589;6134;;;;;;;4282;;;;;125;2463;;;;;;;;;;;6363;7754;;8547;;
Ingreso alto;HIC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1315000;1354000;1278000;1062000;1027000;896700;850100;841200;846500;844800;841000;817900;780400;752400;721100;693200;678600;680800;694400;733500;797200;879500;955800;1021000;;
Hong Kong, Región Administrativa Especial;HKG;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10075;8930;3588;5472;2614;847;2452;;;;;;;;;;;;;;;;;;
Honduras;HND;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;73286;74373;;44943;43865;43093;;51270;;;;;65574;;61517;;;;;;;84149;;;62981;62118;88271;64636;99245;84166;96780;96600;98259;117206;142331;146294;156366;150118;144651;;141586;150493;172110;162724;164164;184026;
Países pobres muy endeudados (PPME);HPC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Croacia;HRV;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;2073;;;;;;;;;;;;;;;;
Haití;HTI;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;275933;255540;245350;265178;241226;235254;287121;;;;;;;;;;242980;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hungría;HUN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6363;3880;;;;;123;390;928;2698;3813;4681;3360;4879;7035;8604;9981;9383;8441;8080;7841;7096;7054;4196;;
Sólo BIRF;IBD;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIRF y la AIF;IBT;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total de la AIF;IDA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mezcla de la AIF;IDB;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;IDN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;2258830;2251037;;2242300;2313586;2107626;;1178055;;;660920;;;;;;35989;;63406;324907;491697;580162;712760;555347;536797;790565;825135;;;;597159;658620;618172;695512;705581;465989;121094;291404;27648;;;;271149;374050;;520653;594151;859416.6953125;;;;;;;
Sólo AIF;IDX;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isla de Man;IMN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2855373;4409162;4974548;4630338;;;;;498149;1701285;1073979;1982625;183925;;;;3037092;4130021;4225690;4723681;2377764;1063069.87495802;;167190.798423521;;
No clasificado;INX;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irlanda;IRL;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;778;;;;;;;;;;;;;;;;;;;;;;;;
Irán, República Islámica del;IRN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;270297;326479;368834;404564;422732;472329;221062;;159706;;;;;346074;;657918;631770;;4167;;;;22606;193051;;159911;186616;164425;147103;;158790;153298;139349;107924;;71024;91080;;;;;
Iraq;IRQ;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;180561;179797;178479;168039;186509;80092;77978;76236;;273;48543;;119918;;124278;100751;76390;67549;60895;;;;254180;;;383790;;;175675;234280;;;186786;203201;;;117141;;;;;;;;;;;;;;;;;;
Islandia;ISL;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;80;35;48;14;50;213;233;235;174;180;166;176;174;227;187;186;166;221;239;255;246;315;;
Israel;ISR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10218;14237;13793;16383;15733;17312;17856;17046;18041;8773;8005;7413;7302;7821;10304;11290;12549;15633;17006;19632;21005;20069;20769;22168;;
Italia;ITA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3497;13207;17897;21466;23515;22079;20351;20511;18733;27644;32310;25456;;
Jamaica;JAM;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;4947;6069;;;4489;4485;;3944;7053;9400;10173;6266;13516;8547;8866;11029;;14665;;;;;;21977;20087;20410;22535;24029;17889;17308;;;;;;;;12121;15449;19637;15743;14164.513823;14279;11944;16467;17502;6834;14503;;
Jordania;JOR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42998;36985;33489;32089;36105;43574;54517;;53458;49882;47307;33300;;;19872;11318;7622;7703;7165;12835;9144;18039;12306;
Japón;JPN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazajstán;KAZ;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18172;;;;;;4863;14782;24959;34191;40540;38885;40614;46920;50699;52540;57402;44567;41942;33953;83367;83026;79662;40756;45739;
Kenya;KEN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;986634;952352;742799;721966;397175;432599;415252;443747;121976;287042;222137;;;678224;;;;;;;;;1599092;1400982;386718;;
Kirguistán;KGZ;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17576;;;5587;9373;7519;8744;11140;1809;8371;4952;10405;12523;12976;10070;11879;11407;11152;9595;10593;5464;6241;5658;6977;16506;14568;11525;;9735;
Camboya;KHM;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83501;120568;114389;55916;;;23495;;;46083;26815;35862;;62088;;12607;;82397;98196;102101;112858;110855;94344;92963;115400.016845703;171353.012329102;75614.78356285;29839.0427246094;
Kiribati;KIR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;454;;278;189;223;232;78;129;224;;20;;;;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285;622;637;
Saint Kitts y Nevis;KNA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;92;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corea, República de;KOR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62037;55035;52198;32299;35801;19505;16145;7655;;23944;;15256;17643;32742;40484;1956;9913;25692;26049;12418;18502;19853;13881;;;
Kuwait;KWT;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;21019;22087;21611;21567;21652;21623;20399;12959;13532;16518;16878;16231;16520;18504;19506;21432;27833;29363;;;;31923;;21420;;21225;23427;13697;13266;11976;9245;4523;;;3490;;;;;;;;4177;;;18443;;;;;;;;;
América Latina y el Caribe (excluido altos ingresos);LAC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República Democrática Popular Lao;LAO;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125006;112295;102200;;103041;97123;86857;87587;86465;91191;86116;75882;76846;74630;71516;61187;52660;44784;25677;25526;23252;14201;10949;14867;15804;20497;22290;21842;23525;24741;35252;36341;40792;
Líbano;LBN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;12803;;;;;;;;;;;;;;;;;;;;;;;106152;75562;61428;59485;70117;66418;61177;56078;55247;57394;58518;63366;64922;64897;62212;58091;52979;80309;92638;84063;80895;84747;88850;92968;96986;93604;87574;75674;
Liberia;LBR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109527;;;;;;;;;177884;;;4136;;;227814;40231;79221;105696;;;138300;151789;169711;;;
Libia;LBY;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;48335;38028;31816;18827;13586;4406;5088;12315;;;12711;;13957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Lucía;LCA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;1297;1111;;;;;;;;1205;;;;;;;;;;1044;736;67;132;610;926;749;771;751;618;678;808;791;600;788;634;772;817;761;693;711;;;166;567;
América Latina y el Caribe;LCN;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Países menos desarrollados: clasificación de las Naciones Unidas;LDC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Países de ingreso bajo;LIC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13520000;13260000;13020000;12790000;12570000;12330000;12120000;11880000;11630000;11460000;11460000;11530000;11630000;11820000;12180000;12570000;12970000;13350000;13740000;14070000;14270000;14360000;14640000;14660000;;
Liechtenstein;LIE;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;;;;
Sri Lanka;LKA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29051;37570;50033;92223;69317;67412;65868;67108;79581;63591;63977;66077;59820;55999;32693;30752;34823;41065;;;;77020.3014648438;84993.3328369142;;
Países de ingreso mediano bajo;LMC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38300000;36250000;34610000;33190000;32280000;31670000;30840000;29900000;28750000;27870000;26460000;25270000;24280000;23470000;22710000;22150000;21660000;21200000;20800000;20370000;19850000;19330000;18810000;18340000;;
Ingreso mediano y bajo;LMY;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lesotho;LSO;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;52056;;56180;55793;49017;;49412;49371;56563;57277;58255;59486;56736;60139;62288;62431;65748;60470;60802;63798;67502;67886;69405;75057;75512;78937;80546;;91448;94257;53296;47981;41401;36015;34983;31360;25912;28107;27314;29139;27419;26421;26619;26926;29463;30740;30119;27481;38124;46973;46140;58058;56441;59728;63178;
avanzada del dividendo demográfico;LTE;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lituania;LTU;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;17;;;;
Luxemburgo;LUX;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1010;590;515;823;792;514;522;614;659;;846;1055;421;600;580;550;580;709;424;268;320;320;109;169;;
Letonia;LVA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523;529;461;927;1222;1341;1424;1293;1187;981;949;1005;994;1104;1449;;
Región Administrativa Especial de Macao, China;MAC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2948;2073;2054;1804;1966;2240;1843;1547;1446;1276;956;1227;1057;808;875;550;;625;1361;2138;2866;4222;3504;2439;
Isla de San Martín (parte francesa);MAF;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marruecos;MAR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;565167;541946;491811;456945;437007;414910;398558;421495;405273;376413;407225;443008;487160;528610;581434;582737;708521;703467;653806;593753;527301;478424;457546;524267;294441;264465;243672;225732;204990;219360;214611;204120;201934;214887;249225;175560;144383;155617;131588;149698;196383;160096;140503;106244;71553;;;;;;
Mónaco;MCO;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República de Moldova;MDA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6466;5847;6067;6010;;;;;;;;;;;;
Madagascar;MDG;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;192738;;;;;;;;;;;;;;;;;322788;345116;;;;;498674;466724;;;440958;441108;449472;465628;367698;;;;;;;60405;;;;;;87367;;85739;212563;173136;;;;;
Maldivas;MDV;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2229;;1921;;;;;;;;;2364;;2263;2040;2118;2381;;;;;;;;;2328;2709;;
Oriente Medio, Norte de África, Afganistán y Pakistán;MEA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
México;MEX;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Marshall;MHL;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;128;;;;;;;;;;;;;449;343.000060081481;;;;;;;;;
 Ingreso mediano;MIC;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macedonia del Norte;MKD;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;942;413;574;1660;892;2973;1680;;;1196;1933;2136;1365;;1917;2003;4642;4296;4648;1831;2282;;
Malí;MLI;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;356835;;;;;;;;;;;;;;;;;;;;;;;;;;;;508640;;;466757;472816;503090;441192;445348;440622;;391085;401457;414946;469968;;570500;636028;631605;573198;645009;;;;;533418;;
Malta;MLT;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;41;249;460;719;1047;380;;
Myanmar;MMR;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;673429;;516931;743851;;;;632658;;;;;;;;;;;;;;;;;;;;;;196105;184840;248600;188738;195231;177477;145080;;83241;65562;;;;;;;;;;;;;;;;
Oriente Medio y Norte de África (excluido altos ingresos);MNA;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Montenegro;MNE;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415;;316;765;976;896;;;;276;;;;134;;;;;;;;;
Mongolia;MNG;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20266;17222;22309;16491;11583;7612;6260;7436;15217;7179;12141;6774;5093;1691;;;;1657;4985;6416;6461;5990;10312;9055.99667358398;12320.0011444092;17224.0064697266;19236.9904785156;17977.9998474121;18924.9937744141;19658.9975280762;
Mariana;MNP;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;322491;;;;;;386911;;420440;420106;299876;;280141;291859;408203;;436361;;445707;472822;481367;499358;554571;;;769388;729212;684562;619228;733022;;504370;412759;341215;229160;152735;126331;79317;121829;99968;55248;32876;;65664;134764;57562;;;;;;;
Mauritania;MRT;Niños que no asisten a la escuela, nivel primario, varones;SE.PRM.UNER.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90234;79712;76855;;77148;82121;85634;82020;89326;86176;72630;77941;70893;68409;77683;77116;77528;80916;90994;87622;88434;81607;114237;106172;102680;122873;107394;;;;149176;
