Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2026-01-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Fiji;FJI;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5712;;5175;5997;7117;6336;5287;4730;3777;2718;2610;4504;3153;;4940;5933;6259;6524;;5950;5350;6172;4803;3527;2673;;;;;;;;;
Francia;FRA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64747;65122;65361;69571;67803;;;;8927;16082;25808;1185;249;6008;23727;8912;523;;;;;;;;;
Islas Feroe;FRO;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia (Estados Federados de);FSM;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1150;1451;1066.00000762939;1060.00005722046;147.999857902527;690.000008583069;1299.00003242493;1268.00009155273;1331.99989891052;1593.99985790253;1499.99994277954;
Gabón;GAB;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;2809;;;;;;;;;;;;;;;;;;;;;;14330;;;;;;;;;;;;;;;;;;;;;;38521;;;;;;
Reino Unido;GBR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11502;1233;15645;44503;10278;17091;12931;24448;40023;41765;36540;31312;27638;17424;6971;;;;;;;
Georgia;GEO;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34437;29537;25748;;;;;;;;;;;;;;;;;;;;;;;;2563;4885;8143;9783;
Ghana;GHA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688955;571377;651689;589540;588994;;508725;459643;384252;302760;319132;;297742.003173828;299163.021240234;;208011.007080078;;;157392.008544922;193991.016845703;136729.006103516;244040.979980469;427902;;;;
Gibraltar;GIB;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;424;439;;441;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;345157;347555;360262;374478;379461;387529;398889;408995;;;;;;;423759;420658;409866;399568;364140;348609;334432;324998;310779;299539;311275;302226;287108;244376;253095;243426;216862;;261355;;;;217989;;;;;
Gambia;GMB;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;35557;36609;37318;38166;38985;39883;38941;38201;38448;38285;36790;36810;36831;36907;37191;38416;;;;;;59018;59463;;;59201;;60448;52603;56336;56908;60926;56252;55210;57695;52424;49971;54836;;54594;57076;52839;53233;50048;45955;43725;40077;37924;30922;26783;28569;27946;27969;27390;
Guinea-Bissau;GNB;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;47216;46644;;50327;51070;;54831;55791;;;;;;;;;;;;58173;;;;;;;;;;38662;;;;;;;;;;;;;;;
Guinea Ecuatorial;GNQ;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14983;;;;;;24021;22784;25400;26579;;;;;43331;44671;46333;47710;49874;;;62954;;;;;;;;;;
Grecia;GRC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23016;15672;11507;10059;11233;9312;;;6640;6918;7619;8964;10433;8717;6542;7985;10701;10925;12186;12106;;;;
Granada;GRD;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;866;;;;;1344;1268;1057;1016;992;1098;905;492;;;;;;;;;;;;;;;;;;84;;;278;;;;;;;;;286;;262;;;;;271;;;;
Groenlandia;GRL;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;243402;244404;247084;;254166;254698;;;248199;;;229992;247789;234566;;;;;;;;;;;;;;285486;;192130;170626;182199;148202;;102806;88110;73605;61002;57952;;;32056;64018;90488;115061;123247;136320;128654;115636;118948;114744;99809;98881;97975;98449;
Guam;GUM;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;8008;8142;;7176;;8318;3892;;4895;;;6101;;;;;;;;;4436;5307;5627;;4693;6056;;;;;;;5191;;;;;550;2962;;;;;;;;;;;6645;7719;;8815;;
Ingreso alto;HIC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1541000;1634000;1526000;1143000;1164000;912400;825400;810700;808100;788700;764000;720500;678300;655200;631100;616100;608300;614300;628800;652100;698700;771800;847000;912500;;
Hong Kong, Región Administrativa Especial;HKG;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9705;9097;6093;9201;6901;4754;5014;;;;;;;;;;;;;;;;;;
Honduras;HND;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;70052;71404;;43878;38836;36404;;36094;;;;;57443;;52983;;;;;;;71917;;;52050;43461;68893;46628;82855;66580;79310;77703;82788;99364;124253;131046;135802;129497;124529;;121339;128930;146795;140128;145351;162426;
Países pobres muy endeudados (PPME);HPC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Croacia;HRV;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;847;;;;;;1781;;;;;;;;;;;;;;;;
Haití;HTI;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;282143;270576;255659;275870;259308;247946;287493;;;;;;;;;;257455;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hungría;HUN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5182;3267;;;;;540;1340;2482;3664;4212;4536;3070;4746;6747;8206;9808;9958;8764;8322;7955;6890;6403;3789;;
Sólo BIRF;IBD;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIRF y la AIF;IBT;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total de la AIF;IDA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mezcla de la AIF;IDB;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;IDN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;3197783;3219633;;3683738;3286995;3036725;;2175598;;;1702817;;;;;;367308;;464999;684131;814758;914286;971773;829155;811363;858949;876927;;;;485247;490105;564382;674155;853624;651331;432986;399442;237257;;;;218927;585629;;1164854;1202305;1329649.75;;;;;;;
Sólo AIF;IDX;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isla de Man;IMN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11067280;11708128;11564045;6027676;;;;;15573;524536;323812;1434953;680442;;;;1490636;2732804;3089291;3676609;1611999;671480.12329793;;381512.663945101;;
No clasificado;INX;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irlanda;IRL;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;
Irán, República Islámica del;IRN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;732433;742716;760151;820679;817184;846117;690660;;577633;;;;;629689;;854793;785520;;202050;;;;43160;120692;;107473;128603;112094;98146;;126655;128641;125142;97582;;54607;60444;;;;;
Iraq;IRQ;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;508955;543623;571389;584812;566731;508778;474197;447427;;143093;153956;;224595;;273299;252755;240031;209439;248762;;;;390381;;;534933;;;421112;478300;;;435976;467212;;;381552;;;;;;;;;;;;;;;;;;
Islandia;ISL;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;248;;293;263;243;251;285;223;240;243;177;195;171;183;182;162;140;159;195;174;235;221;257;284;;
Israel;ISR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11645;14170;13982;16535;15642;16764;16491;16260;16522;9100;8362;7615;7345;8769;10426;11751;11440;14613;15948;17272;17892;17583;17822;19239;;
Italia;ITA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5985;11843;17075;21058;23721;24164;23481;23460;21179;27996;32597;26661;;
Jamaica;JAM;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;2401;2796;;;621;2864;;938;3845;6478;7157;7687;11813;5211;6207;7842;;15116;;;;;;19758;18724;19531;21599;23186;18042;17974;;;;;;;;13097;14827;9530;14423;13666.2246;12408;11026;13967;17799;8591;13101;;
Jordania;JOR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35687;28433;22644;23910;25250;32830;45452;;52114;49436;48865;31346;;;19459;12516;11773;12053;10821;16133;12195;12698;9045;
Japón;JPN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazajstán;KAZ;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35010;;;;;;18293;23481;27382;33245;38037;36825;39428;44775;49522;52529;56013;36241;31004;24580;82381;87273;83263;52454;57027;
Kenya;KEN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;977167;914802;727493;892295;440350;476036;445904;470827;189633;314725;283464;;;570833;;;;;;;;;1397657;1303452;17499;;
Kirguistán;KGZ;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44254;;;26724;29883;30593;31511;32778;19896;24644;21056;18347;15983;13604;11122;12257;12370;12440;10663;12203;7523;7222;6507;8498;14430;11363;9887;;9013;
Camboya;KHM;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207287;241830;223133;171099;;;65790;;;57770;54945;57441;;62141;;35178;;83645;62580;97285;116767;111501;94591;97920;108395.981201172;149082.000366211;84300.8250935406;46902.0029296875;
Kiribati;KIR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;368;;204;78;135;176;88;35;204;;72;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509;925;959;
Saint Kitts y Nevis;KNA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;439;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corea, República de;KOR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35990;37396;33011;18131;23830;9161;5998;1426;;19242;;15407;18378;33024;40553;2483;9493;25681;25299;12669;19204;21316;15928;;;
Kuwait;KWT;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;22707;21314;20490;21108;21037;19981;17186;14295;16506;16649;17363;18151;17683;18370;19962;20300;25620;27300;;;;31599;;21460;;20605;22307;13367;13362;10836;6803;3655;;;1665;;;;;;;;98;;;2740;;;;;;;;;
América Latina y el Caribe (excluido altos ingresos);LAC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República Democrática Popular Lao;LAO;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146387;137542;130093;;126732;120566;111882;110902;110358;114022;109723;99559;95959;92044;89690;77835;66964;55501;37482;34750;32607;22742;18532;21040;23607;26684;28985;28420;28641;28948;37289;37585;40714;
Líbano;LBN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;16996;;;;;;;;;;;;;;;;;;;;;;;105563;71914;62291;56413;66174;62801;57663;52834;53167;56042;57625;62701;66098;64891;62215;58507;53979;80648;93791;83039;78239;81341;84944;89194;94009;91309;84464;71222;
Liberia;LBR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135529;;;;;;;;;185912;;;22302;;;235861;63307;80020;105378;;;125014;148480;157569;;;
Libia;LBY;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;94632;79449;64046;45350;39056;25459;24479;26513;;;28450;;16378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Lucía;LCA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;156;285;;;;;;;;1283;;;;;;;;;;1079;946;13;118;660;970;762;748;571;332;467;509;585;620;654;556;632;481;383;271;200;;;138;466;
América Latina y el Caribe;LCN;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Países menos desarrollados: clasificación de las Naciones Unidas;LDC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Países de ingreso bajo;LIC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16230000;15880000;15520000;15080000;14650000;14220000;13870000;13530000;13210000;12970000;12880000;12890000;12930000;13050000;13350000;13630000;13880000;14090000;14360000;14630000;14840000;15020000;15400000;15630000;;
Liechtenstein;LIE;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;
Sri Lanka;LKA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25083;35547;48915;41495;67837;67815;65221;64782;77241;61863;64928;68556;63482;59949;39227;38181;39506;42310;;;;58361.3014648439;72506.0010986328;;
Países de ingreso mediano bajo;LMC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41100000;38590000;36200000;34030000;32460000;31380000;30080000;29100000;28080000;27360000;26050000;24860000;23890000;23090000;22280000;21650000;21170000;20630000;20110000;19570000;19000000;18480000;17890000;17400000;;
Ingreso mediano y bajo;LMY;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lesotho;LSO;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;24197;;29910;30701;21620;;21353;19527;28962;27837;29741;32044;28661;32403;34053;34099;37906;31289;32792;37375;42568;42882;45628;53060;55268;61425;62354;;77186;81957;42791;37310;31868;26964;27534;24504;19818;23455;21782;22545;22362;22502;22256;21735;24633;26521;25770;24148;33501;35589;43338;55099;54487;57586;60997;
avanzada del dividendo demográfico;LTE;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lituania;LTU;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;;;;;;;;;;;;;;;;;;610;;;;
Luxemburgo;LUX;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;556;477;419;694;778;403;524;470;491;;540;754;274;380;520;419;405;571;536;321;327;361;35;85;;
Letonia;LVA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449;429;391;712;893;921;982;814;667;401;472;561;531;620;978;;
Región Administrativa Especial de Macao, China;MAC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2514;1857;1702;1612;1731;1827;1646;1458;1267;1097;685;813;671;303;157;89;;31;713;1453;2201;2850;2717;2169;
Isla de San Martín (parte francesa);MAF;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marruecos;MAR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;806844;786156;773921;758832;750199;741086;732654;746195;735479;724987;750597;780566;812993;840879;875655;869012;1042573;1026384;976799;908455;834629;779091;746364;742267;560918;467750;393395;312968;270352;271084;257967;240448;221824;218386;221157;151990;122866;137239;120682;144082;198357;159958;143928;98346;55174;;;;;;
Mónaco;MCO;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República de Moldova;MDA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6288;6093;5851;5680;;;;;;;;;;;;
Madagascar;MDG;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;230697;;;;;;;;;;;;;;;;;325880;340333;;;;;426854;445202;;;412553;409876;415547;429869;336590;;;;;;;3109;;;;;;13400;;2301;118455;78735;;;;;
Maldivas;MDV;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;672;;73;;;;;;;;;56;;300;40;370;248;;;;;;;;;166;380;;
Oriente Medio, Norte de África, Afganistán y Pakistán;MEA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
México;MEX;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Marshall;MHL;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161;;;;;;;;;;;;;241;108.999940872192;;;;;;;;;
 Ingreso mediano;MIC;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macedonia del Norte;MKD;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903;611;563;1399;873;2331;1327;;;1472;1936;2233;1195;;1415;1839;3773;3665;3891;1401;1869;;
Malí;MLI;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;397766;;;;;;;;;;;;;;;;;;;;;;;;;;;;619485;;;582239;591479;580276;562521;560444;555312;;518014;524225;532675;582086;;669447;735566;747816;684675;745214;;;;;653474;;
Malta;MLT;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154;188;377;555;712;941;358;;
Myanmar;MMR;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;702485;;602487;751286;;;;654430;;;;;;;;;;;;;;;;;;;;;;148828;136076;171756;109144;116039;81873;76842;;6653;13676;;;;;;;;;;;;;;;;
Oriente Medio y Norte de África (excluido altos ingresos);MNA;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Montenegro;MNE;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515;;426;885;979;832;;;;59;;;;339;;;;;;;;;
Mongolia;MNG;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20521;18548;23098;16769;12870;8688;6066;7592;16031;8984;12224;6331;5650;2636;;;;2200;5979;6617;6453;5401;8645;6507.99859619141;8184.99931335449;11322.9993896484;13103.9998779297;11612.9989929199;12854.0006103516;15550.0018615723;
Mariana;MNP;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;439141;;;;;;388137;;424976;437203;354905;;351133;367804;497396;;529209;;552837;575395;591390;619269;682938;;;975066;933013;884757;817041;876913;;658623;566182;489633;384523;303944;259409;216916;245951;225833;186258;160821;;171609;222299;136850;;;;;;;
Mauritania;MRT;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105156;96554;91009;;84910;87202;90748;88743;91917;87349;71750;74719;68363;64112;70979;75246;77875;80906;89034;90150;88391;79158;107666;96370;96815;109071;88525;;;;43009;
Mauricio;MUS;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1217;974;847;1005;1106;1412;1192;1557;3951;2731;2506;2340;2024;1964;894;1617;1731;2294;;527;;
Malawi;MWI;Niños que no asisten a la escuela, nivel primario, mujeres;SE.PRM.UNER.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17443;;;;;;;;;;;;;;;;;;
