Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2026-01-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Zona del Euro;EMU;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eritrea;ERI;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
España;ESP;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;EST;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Etiopía;ETH;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.3;;;;;;32.5;;;;;;;;;;;;;;
Unión Europea;EUU;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frágiles y situaciones de conflicto afectados;FCS;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Finlandia;FIN;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fiji;FJI;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Francia;FRA;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Feroe;FRO;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia (Estados Federados de);FSM;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gabón;GAB;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.6;;;;;;;;;;;;;
Reino Unido;GBR;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Georgia;GEO;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.6;;;;;;;;;;;;;;;;;;;
Ghana;GHA;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;49.9;;;;;;28.83964;;;;;;;;;;;;;
Gibraltar;GIB;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.2;;;;;;;;;;;;;;;;45.1;;40.3;;;;;;;;;;;;;
Gambia;GMB;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.36261;;;;;33.9;;;37.6;;;;;;;26.19;;;;;;;;;;
Guinea-Bissau;GNB;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.4;;;;;;52.8;;;;;;;;65.3495248300313;;;;;;;;;;;
Guinea Ecuatorial;GNQ;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grecia;GRC;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Granada;GRD;Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
